Site_Name,RecyclingS,BankTypeNa,Latitude,Longitude
"Beaverbank Place","17 Beaverbank Place",Packaging,55.96410426454,-3.1947707704766
"Beaverbank Place","17 Beaverbank Place","Bottle Bank - Mixed",55.96410426454,-3.1947707704766
"Beaverbank Place","17 Beaverbank Place","Bottle Bank - Mixed",55.96410426454,-3.1947707704766
"Beaverbank Place","17 Beaverbank Place","Textile Bank",55.96410426454,-3.1947707704766
"Beaverbank Place","17 Beaverbank Place",Packaging,55.96410426454,-3.1947707704766
"Beaverbank Place","17 Beaverbank Place",Packaging,55.96410426454,-3.1947707704766
"Beaverhall Road","LHS No. 4 Beaverhall Road","Paper Bank",55.96479752256,-3.1918444245587
"Beaverhall Road","LHS No. 4 Beaverhall Road",Packaging,55.96479752256,-3.1918444245587
"Beaverhall Road","LHS No. 4 Beaverhall Road",Packaging,55.96479752256,-3.1918444245587
"Bedford Court","Bedford Court","Paper Bank",55.958140099029,-3.2138559830972
"Belford Road","56 Belford Road","Bottle Bank - Mixed",55.951202113162,-3.2194361262413
"Belford Road","56 Belford Road","Paper Bank",55.951202113162,-3.2194361262413
"Belford Road","56 Belford Road","Paper Bank",55.951202113162,-3.2194361262413
"Belford Road","56 Belford Road","Bottle Bank - Mixed",55.951202113162,-3.2194361262413
"Belford Road","No. 16 Belford Road",Packaging,55.951625205696,-3.2166308257896
"Belford Road","No. 49 Belford Road - Belford Court","Bottle Bank - Mixed",55.951314182777,-3.2190072538831
"Belford Road","No. 16 Belford Road","Paper Bank",55.951625205696,-3.2166308257896
"Belford Road","No. 49 Belford Road - Belford Court","Paper Bank",55.951314182777,-3.2190072538831
"Belhaven Place","Opposite No. 1 Belhaven Place",Packaging,55.924937658526,-3.2121295114956
"Belhaven Place","Opposite No. 1 Belhaven Place","Paper Bank",55.924937658526,-3.2121295114956
"Bellevue Road","CEC Buildings - Car park off Macdonald Road + broughton primary round back in playground",Packaging,55.965296334068,-3.188575583785
"Bell's Mills","Nos. 2 - 5 Bell's Mills","Bottle Bank - Mixed",55.949882998098,-3.2228857228389
"Bell's Mills","Nos. 2 - 5 Bell's Mills","Paper Bank",55.949882998098,-3.2228857228389
"Bell's Mills","Nos. 2 - 5 Bell's Mills",Packaging,55.949882998098,-3.2228857228389
"Bell's Mills","Nos. 2 - 5 Bell's Mills",Packaging,55.949882998098,-3.2228857228389
"Bell's Mills","Nos. 2 - 5 Bell's Mills","Textile Bank",55.949882998098,-3.2228857228389
"Bernard Terrace","No. 32 Bernard Terrace",Packaging,55.941328599279,-3.1786512542186
"Bernard Terrace","No. 32 Bernard Terrace","Paper Bank",55.941328599279,-3.1786512542186
"Bethlehem Way","RHS entrance to Bethlehem Way",Packaging,55.963487642783,-3.1605659374963
"Bethlehem Way","LHS Entrance to Bethlehem Way","Bottle Bank - Mixed",55.963602912063,-3.1607295844151
"Bethlehem Way","LHS Entrance to Bethlehem Way",Packaging,55.963602912063,-3.1607295844151
"Bethlehem Way","LHS Entrance to Bethlehem Way",Packaging,55.963602912063,-3.1607295844151
"Bethlehem Way","LHS Entrance to Bethlehem Way",Packaging,55.963602912063,-3.1607295844151
"Bethlehem Way","LHS Entrance to Bethlehem Way","Paper Bank",55.963602912063,-3.1607295844151
"Bethlehem Way","RHS entrance to Bethlehem Way","Bottle Bank - Mixed",55.963487642783,-3.1605659374963
"Bethlehem Way","No. 1 Bethlehem Way",Packaging,55.963658015974,-3.1606030772024
"Bethlehem Way","RHS entrance to Bethlehem Way","Paper Bank",55.963487642783,-3.1605659374963
"Bethlehem Way","RHS entrance to Bethlehem Way",Packaging,55.963487642783,-3.1605659374963
"Bingham Crescent","Opposite No. 37 Bingham Crescent","Paper Bank",55.939969760308,-3.1171482452424
"Bingham Crescent","Opposite No. 37 Bingham Crescent",Packaging,55.939969760308,-3.1171482452424
"Bingham Crescent","Opposite No. 37 Bingham Crescent",Packaging,55.939969760308,-3.1171482452424
"Blacket Avenue","No. 8 Blacket Avenue",Packaging,55.936216755151,-3.1729090825314
"Blacket Avenue","No. 8 Blacket Avenue","Paper Bank",55.936216755151,-3.1729090825314
"Blacket Avenue","No. 8 Blacket Avenue","Bottle Bank - Mixed",55.936216755151,-3.1729090825314
"Blacket Avenue","10-14 Blacket Avenue","Paper Bank",55.936426408477,-3.1725952507485
"Blacket Avenue","10-14 Blacket Avenue","Bottle Bank - Mixed",55.936426408477,-3.1725952507485
"Blacket Avenue","No. 8 Blacket Avenue","Paper Bank",55.936216755151,-3.1729090825314
"Blacket Avenue","10-14 Blacket Avenue",Packaging,55.936426408477,-3.1725952507485
"Blackford Avenue","No. 39 Blackford Avenue","Paper Bank",55.926744174612,-3.1862426487864
"Blackford Avenue","No. 39 Blackford Avenue","Bottle Bank - Mixed",55.926744174612,-3.1862426487864
"Blackford Avenue","Opposite 84 Blackford Avenue",Packaging,55.926274036227,-3.1846758699228
"Blackford Avenue","Opposite 84 Blackford Avenue","Paper Bank",55.926274036227,-3.1846758699228
"Blackford Avenue","No. 39 Blackford Avenue",Packaging,55.926744174612,-3.1862426487864
"Blackford Glen Road","Edinburgh Road Services Depot","Paper Bank",55.919135359108,-3.1813698238114
"Blackford Glen Road","Edinburgh Road Services Depot",Packaging,55.919135359108,-3.1813698238114
"Blackford Glen Road","Edinburgh Road Services Depot","Paper Bank",55.919135359108,-3.1813698238114
"Blackfriars Street","27 Blackfriars Street",Packaging,55.949833109864,-3.1856995964196
"Blackfriars Street","27 Blackfriars Street","Paper Bank",55.949833109864,-3.1856995964196
"Blackie Road","No. 2 Blackie Road",Packaging,55.968728095357,-3.1584477599449
"Blackie Road","No. 2 Blackie Road",Packaging,55.968728095357,-3.1584477599449
"Blackie Road","No. 2 Blackie Road","Paper Bank",55.968728095357,-3.1584477599449
"Blackwood Crescent","No. 14 Blackwood Crescent","Paper Bank",55.938674858533,-3.1808439755103
"Blackwood Crescent","No. 14 Blackwood Crescent",Packaging,55.938674858533,-3.1808439755103
"Blackwood Crescent","No. 14 Blackwood Crescent","Bottle Bank - Mixed",55.938674858533,-3.1808439755103
"Blackwood Crescent","No. 25 Blackwood Crescent",Packaging,55.938205361355,-3.1801412940396
"Blackwood Crescent","No. 32 Blackwood Crescent","Paper Bank",55.937862786141,-3.1802589477599
"Blackwood Crescent","No. 2 Blackwood Crescent","Paper Bank",55.938946491681,-3.1806281090654
"Blair Street","10 Blair Street","Paper Bank",55.949349507693,-3.1873982878715
"Blair Street","10 Blair Street",Packaging,55.949349507693,-3.1873982878715
Blandfield,"Nos. 10 & 11 Blandfield",Packaging,55.966219802827,-3.1869217204317
Blandfield,"Nos. 10 & 11 Blandfield",Packaging,55.966219802827,-3.1869217204317
Blandfield,"Nos. 10 & 11 Blandfield","Paper Bank",55.966219802827,-3.1869217204317
Blandfield,"Nos. 10 & 11 Blandfield","Paper Bank",55.966219802827,-3.1869217204317
Blandfield,"Nos. 10 & 11 Blandfield","Bottle Bank - Mixed",55.966219802827,-3.1869217204317
Blandfield,"Nos. 10 & 11 Blandfield","Bottle Bank - Mixed",55.966219802827,-3.1869217204317
"Boat Green","Parking bay, Boat Green",Packaging,55.963791747733,-3.1982694679931
"Boat Green","Parking bay, Boat Green","Bottle Bank - Mixed",55.963791747733,-3.1982694679931
"Boat Green","Parking bay, Boat Green","Paper Bank",55.963791747733,-3.1982694679931
"Boat Green","Parking bay, Boat Green",Packaging,55.963791747733,-3.1982694679931
"Bonaly Grove","Bonaly Primary School - No. 1 Bonaly Grove","Paper Bank",55.899590273417,-3.258615193426
"Bonnington Grove","Opposite No. 32 Bonnington Grove","Paper Bank",55.972420023805,-3.1906207133464
"Bonnington Road","No. 14 Bonnington Road","Paper Bank",55.972507600232,-3.1758819299486
"Bonnington Road","No. 14 Bonnington Road",Packaging,55.972507600232,-3.1758819299486
"Bonnington Road","Bonnington Primary School - No. 139B Bonnington Road","Paper Bank",55.970538486172,-3.1797797479472
"Bonnington Road","Opposite No. 71 Bonnington Road","Paper Bank",55.971587338427,-3.1772159585246
"Bonnington Road","Opposite No. 71 Bonnington Road",Packaging,55.971587338427,-3.1772159585246
"Bonnington Road","No. 230 Bonnington Road","Paper Bank",55.96952604104,-3.1832257264427
"Bonnington Road","No. 230 Bonnington Road",Packaging,55.96952604104,-3.1832257264427
"Bonnington Road Lane","2 X 1280LTR Packaging Banks",Packaging,55.970412043881,-3.1826599437073
"Bonnington Road Lane","2 X 1280LTR Packaging Banks",Packaging,55.970412043881,-3.1826599437073
"Bonnyhaugh Lane","No. 1A Bonnyhaugh Lane","Bottle Bank - Mixed",55.970726696468,-3.1873161018459
"Boroughloch Lane","1-16 ASCHAM COURT. 3x1280 PACKAGING BINS IN A EXTERNAL BIN STORE OFF BOROUGHLOCH LANE.",Packaging,55.941885404741,-3.184303931871
"Boswall Parkway","Granton Primary School - No. 59 Boswall Parkway","Paper Bank",55.976320663084,-3.2262679301364
"Boswall Parkway","Granton Primary School - No. 59 Boswall Parkway",Packaging,55.976320663084,-3.2262679301364
"Bothwell Street","No. 2 Bothwell Street","Paper Bank",55.960207114697,-3.1711038380801
"Bothwell Street","No. 1 Bothwell Street",Packaging,55.960305317399,-3.1711708773706
"Bothwell Street","No. 1 Bothwell Street","Paper Bank",55.960305317399,-3.1711708773706
"Bothwell Street","No. 2 Bothwell Street",Packaging,55.960207114697,-3.1711038380801
"Bowmont Place","Opposite No. 3-9 Bowmont Place",Packaging,55.944191622531,-3.1799391072591
"Bowmont Place","Opposite No. 3-9 Bowmont Place","Paper Bank",55.944191622531,-3.1799391072591
"Braehead Drive","Crauford Court - No. 7 Braehead Drive",Packaging,55.964445530566,-3.311440130409
"Braehead Drive","Crauford Court - No. 7 Braehead Drive","Paper Bank",55.964445530566,-3.311440130409
"Braehead Park","No. 5 Braehead Park","Bottle Bank - Mixed",55.964317448049,-3.3133422070856
"Braehead Park","No. 3 Braehead Park",Packaging,55.964285823716,-3.3146227549135
"Braehead Park","No. 5 Braehead Park",Packaging,55.964317448049,-3.3133422070856
"Braehead Park","No. 3 Braehead Park","Paper Bank",55.964285823716,-3.3146227549135
"Braehead Park","No. 3 Braehead Park","Bottle Bank - Mixed",55.964285823716,-3.3146227549135
"Braehead Park","No. 5 Braehead Park","Paper Bank",55.964317448049,-3.3133422070856
"Braid Road","No. 82 Braid Road",Packaging,55.92229493525,-3.2094865808833
"Braid Road","No. 82 Braid Road","Paper Bank",55.92229493525,-3.2094865808833
"Brandfield Street","Opposite No. 3 Brandfield Street",Packaging,55.943470030984,-3.211699739906
"Brandfield Street","Opposite No. 3 Brandfield Street","Paper Bank",55.943470030984,-3.211699739906
"Bread Street Lane","Bread Street Lane","Paper Bank",55.945688636486,-3.2044514077083
"Breadalbane Street","Nos. 7-33 Breadalbane Street,  Stair 9","Bottle Bank - Mixed",55.971454359131,-3.180785025189
"Breadalbane Street","Nos. 7-33  Breadalbane Street / Stair 11","Paper Bank",55.971637165358,-3.1813994679717
"Breadalbane Street","Nos. 7-33  Breadalbane Street / Stair 11",Packaging,55.971637165358,-3.1813994679717
"Breadalbane Street","Nos. 7-33  Breadalbane Street / Stair 11","Bottle Bank - Mixed",55.971637165358,-3.1813994679717
"Breadalbane Street","Nos. 7-33 Breadalbane Street / Stair 15","Paper Bank",55.971717703546,-3.1814339690841
"Breadalbane Street","Nos. 7-33 Breadalbane Street / Stair 15",Packaging,55.971717703546,-3.1814339690841
"Breadalbane Street","Nos. 7-33 Breadalbane Street / Stair 15","Bottle Bank - Mixed",55.971717703546,-3.1814339690841
"Breadalbane Street","Nos. 7-33 Breadalbane Street / Stair 23","Paper Bank",55.971802540095,-3.1810199561077
"Breadalbane Street","Nos. 7-33 Breadalbane Street / Stair 23",Packaging,55.971802540095,-3.1810199561077
"Breadalbane Street","Nos. 7-33 Breadalbane Street / Stair 23","Bottle Bank - Mixed",55.971802540095,-3.1810199561077
"Breadalbane Street","Nos. 7-33 Breadalbane Street,  Stair 9",Packaging,55.971454359131,-3.180785025189
"Breadalbane Street","Nos. 7-33 Breadalbane Street,  Stair 9","Paper Bank",55.971454359131,-3.180785025189
"Breadalbane Street","Nos. 7-33 Breadalbane Street / Stair 25",Packaging,55.971730984596,-3.1809857295082
"Breadalbane Street","Nos. 7-33 Breadalbane Street / Stair 25","Bottle Bank - Mixed",55.971730984596,-3.1809857295082
"Breadalbane Street","Nos. 7-33 Breadalbane Street / Stair 25","Paper Bank",55.971730984596,-3.1809857295082
"Brewery Close | South Queensferry","No. 20 Brewery Close","Paper Bank",55.989496072592,-3.3966421572956
"Brewery Close | South Queensferry","No. 20 Brewery Close",Packaging,55.989496072592,-3.3966421572956
"Bridge Road | Balerno","Balerno High School - No. 5 Bridge Road","Paper Bank",55.887421048943,-3.3389312498432
"Bridge Road | Balerno","Balerno High School - No. 5 Bridge Road",Packaging,55.887421048943,-3.3389312498432
"Bridge Road | Balerno","Balerno High School - No. 5 Bridge Road",Packaging,55.887421048943,-3.3389312498432
"Brighouse Park Crescent","No. 7 Brighouse Park Crescent",Packaging,55.975405190568,-3.2938472135316
"Brighouse Park Crescent","No. 7 Brighouse Park Crescent","Bottle Bank - Mixed",55.975405190568,-3.2938472135316
"Brighouse Park Crescent","No. 7 Brighouse Park Crescent",Packaging,55.975405190568,-3.2938472135316
"Brighouse Park Crescent","No. 7 Brighouse Park Crescent",Packaging,55.975405190568,-3.2938472135316
"Brighouse Park Crescent","No. 7 Brighouse Park Crescent","Paper Bank",55.975405190568,-3.2938472135316
"Brighton Street","No. 7 - 9 Brighton Street",Packaging,55.94649071049,-3.1894084320931
"Brighton Street","No. 7 - 9 Brighton Street",Packaging,55.94649071049,-3.1894084320931
"Broomhouse Crescent","No. 79 Broomhouse Crescent - The Broomhouse Centre","Paper Bank",55.92858897203,-3.2776093557976
"Broomhouse Place North","Nos. 17a and 17b","Paper Bank",55.928428320394,-3.2801009040068
"Broomhouse Place North","Nos. 17a and 17b",Packaging,55.928428320394,-3.2801009040068
"Broomhouse Place North","Nos. 17a and 17b",Packaging,55.928428320394,-3.2801009040068
"Broomhouse Road","St Augustine's school  (beside trade waste ship)","Paper Bank",55.93279603286,-3.2912258780585
"Broughton Market","No. 2 Broughton Market","Bottle Bank - Mixed",55.957658212185,-3.1932747498626
"Broughton Market","No. 2 Broughton Market",Packaging,55.957658212185,-3.1932747498626
"Broughton Place","11-15 Broughton Place",Packaging,55.958518979941,-3.1888163178909
"Broughton Place","11-15 Broughton Place","Paper Bank",55.958518979941,-3.1888163178909
"Broughton Road","Tesco - No. 7 Broughton Road","Paper Bank",55.963043306549,-3.1966924468166
"Broughton Road","Broughton Primary School - No. 132 Broughton Road","Paper Bank",55.964340733971,-3.1879695655548
"Broughton Road","Tesco - No. 7 Broughton Road","Bottle Bank - Brown",55.963043306549,-3.1966924468166
"Broughton Road","No.15 Broughton Road","Paper Bank",55.962216425188,-3.1967149805804
"Broughton Road","No. 179 Broughton Road",Packaging,55.968072263748,-3.1867701659074
"Broughton Road","No. 62 Broughton Road","Paper Bank",55.964148123526,-3.1930259520985
"Broughton Road","Tesco - No. 7 Broughton Road","Paper Bank",55.963043306549,-3.1966924468166
"Broughton Road","Tesco - No. 7 Broughton Road","Paper Bank",55.963043306549,-3.1966924468166
"Broughton Road","Tesco - No. 7 Broughton Road","Bottle Bank - Clear",55.963043306549,-3.1966924468166
"Broughton Road","Tesco - No. 7 Broughton Road","Bottle Bank - Green",55.963043306549,-3.1966924468166
"Broughton Road","No. 62 Broughton Road",Packaging,55.964148123526,-3.1930259520985
"Broughton Road","Tesco - No. 7 Broughton Road","Bottle Bank - Clear",55.963043306549,-3.1966924468166
"Broughton Road","Tesco - No. 7 Broughton Road","Bottle Bank - Green",55.963043306549,-3.1966924468166
"Broughton Road","No. 179 Broughton Road","Paper Bank",55.968072263748,-3.1867701659074
"Broughton Road","No.15 Broughton Road",Packaging,55.962216425188,-3.1967149805804
"Broughton Road","No. 140 Broughton Road","Bottle Bank - Mixed",55.96651209976,-3.1882924447243
"Broughton Road","Tesco - No. 7 Broughton Road","Bottle Bank - Green",55.963043306549,-3.1966924468166
"Brown Street","Nos. 5 & 7 Brown Street","Paper Bank",55.945482239915,-3.1802825933273
"Brown Street","Nos. 5 & 7 Brown Street","Paper Bank",55.945482239915,-3.1802825933273
"Brown Street","Nos. 5 & 7 Brown Street",Packaging,55.945482239915,-3.1802825933273
"Brown Street","Nos. 5 & 7 Brown Street","Bottle Bank - Mixed",55.945482239915,-3.1802825933273
"Brown Street","Nos. 5 & 7 Brown Street",Packaging,55.945482239915,-3.1802825933273
"Brown Street","Nos. 5 & 7 Brown Street",Packaging,55.945482239915,-3.1802825933273
"Brown Street","Nos. 5 & 7 Brown Street","Bottle Bank - Mixed",55.945482239915,-3.1802825933273
"Brunswick Road","Gable End No. 131 Easter Road",Packaging,55.960795721388,-3.1715701344642
"Brunswick Road","Opposite Gable End No. 16 Brunswick Road",Packaging,55.959976209624,-3.176478959487
"Brunswick Road","No. 35 Brunswick Road",Packaging,55.961090171858,-3.1727323712218
"Brunswick Road","No. 35 Brunswick Road",Packaging,55.961090171858,-3.1727323712218
"Brunswick Road","Opposite Gable End No. 16 Brunswick Road","Paper Bank",55.959976209624,-3.176478959487
"Brunswick Road","Gable End No. 131 Easter Road","Paper Bank",55.960795721388,-3.1715701344642
"Brunswick Road","No. 35 Brunswick Road",Packaging,55.961090171858,-3.1727323712218
"Brunswick Street","LHS No. 23 Brunswick Street",Packaging,55.95927764454,-3.1799977110491
"Brunswick Street","LHS No. 23 Brunswick Street","Paper Bank",55.95927764454,-3.1799977110491
"Brunswick Street","No. 86 Brunswick Street",Packaging,55.960572638664,-3.1808220251153
"Brunswick Street","No. 86 Brunswick Street","Paper Bank",55.960572638664,-3.1808220251153
"Brunswick Street","Opposite No. 86 Brunswick Street",Packaging,55.960727034389,-3.1806505242533
"Brunswick Street","Opposite No. 103 Brunswick Street",Packaging,55.960834521451,-3.1806858344425
